#separator:Comma
#html:false
#guid column:4
expression,reading,meaning,guid
埋蔵,まいぞう,埋藏物,jVXjd7wAGGDtXeO5wMHS
手本,てほん,範本，模範,jW3xGCpNp3EAYNalZ0pa
飼育,しいく,飼育,jXdsDLsxSH7jpC3kGY8M
腸,ちょう,腸,jXmwM2RhCmJb3vJUtFNQ
掻き回す,かきまわす,攪拌，攪亂,jaC4b5jJvKAhmOnvFeXO
警部,けいぶ,警部,jd92Z2sYP0We6BhALj9s
生計,せいけい,生計,jfimhjDd9OAHOkeYWrrq
タイピスト,タイピスト,打字員,jhKAK5eHupe6OvaB5Y7k
煩わしい,わずらわしい,煩瑣的，麻煩的，複雜的,jhXdk95W8J5ORoJcSv9R
芝,しば,草坪,jiTLuSPJXpONIyzt3uW9
エアメール,エアメール,航空郵件,jir09cweomxLWowx1jWo
田園,でんえん,田園,jjiuOTC91HgmEXrPEExe
生身,なまみ,血肉之軀,jmA78gx6SOf6Jk2qV8Rw
代用,だいよう,代用,jnYUHJqw8ZXXLzkJjQpJ
目録,もくろく,目錄,jpZ3QtgwuADVN0oO57zs
ばい菌,ばいきん,病菌,jt2ekfnJoNnfFgziALGZ
捧げる,ささげる,奉獻，貢獻,jtAoOcR3GG7bf44uLsAo
頑固,がんこ,頑固,jwBoTOXRt67bjWnCvOsw
添える,そえる,添加，附加，陪同,jwLFpGIoF6t6PGhTAReJ
作用,さよう,作用,jwgwj9H5fi8rvi6auoj2
さぞ (さぞや。さぞかし),さぞ (さぞや。さぞかし),想必,jyQKGXBcGxLi6CoB38ou
用件,ようけん,事項,jzIkB292AUxummI9h31J
下地,したじ,基礎,jzOC2dnqOtuNYhLgegD5
不振,ふしん,不振,jzqyp7spOM8F7sNLYfVx
サンタクロース,サンタクロース,聖誕老人,k0DsYjDoYPwxE9Aabxfd
自覚,じかく,自覺,k31wbpEURVNHNDVq301E
健在,けんざい,健在,k3DhPiTE1pTU6N9FWTuy
脈,みゃく,脈,k8CMjQ5vNM4wBqU7pIfm
持ち切り,もちきり,街談巷議,k8pQdTuvFRn2arXEpiKm
修学,しゅうがく,學業,k9KFJN7IxaHzyifDc0qE
首飾り,くびかざり,項鍊,k9oK0B8xerzBfDxfrYk5
消去,しょうきょ,消去,kD2HgqunKUYdJUfkJBqt
スペース,スペース,空間,kFDshvyo2VADuSDOWRyO
予て,かねて,先前，已經，最近,kGAQgSwH4m3d6dHOVYIB
向上,こうじょう,"提高, 改善, 進步",kL0M4RclOdPUxwd9Q6XL
収支,しゅうし,收支,kLjrmmNCPREBre4E6fsv
検事,けんじ,檢察官,kMA3d8mX38EMekFKg2go
再現,さいげん,再現,kNFG0crZzlWSbzoFp8cp
碁盤,ごばん,圍棋盤,kNbnpWumsyl0ETMn28Ye
コントロール,コントロール,控制,kRCe5gpRHA5hk9uCMd7M
打開,だかい,突破,kTxOQtskSFOMoRkGVEjP
見通し,みとおし,遠景，視野，前景,kUchSBkStt1fybOxCknZ
降水,こうすい,降水,kUdmbhJ7qTErYr0zJZbj
無意味,むいみ,無意義,kUzpegSjsThLouZdzOa2
宣教,せんきょう,宣教,kVqX8lY2sfX1goCQ2OB5
勢力,せいりょく,勢力,kWSKa00DL2VNJNw5ZlOR
弛む,たるむ,鬆弛,kYKj1F8IWcI6IamxlGTB
対等,たいとう,對等,kc1TWnuhzof1KE9C1uM0
値引き,ねびき,折價,kcozA4Y3X2Xf4PjXGwxV
～心,～しん,心,kdi0t4GhnfjfTJ7u2RNh
引き起こす,ひきおこす,引起,khvEX4jCOL7nxE04yC1f
急かす,せかす,催促,kimRjn7CjLxtbQPRq000
もがく,もがく,掙扎,kjWZixfoQ8vYdKbYUbSh
死刑,しけい,死刑,kkBP7BP2KktSh9HaPIHx
抗争,こうそう,抗爭,knNp30ZzVsT8Ariqh7gx
引取る,ひきとる,收回；領養；離開,koRX6r65bZi9yEJWMB20
弁護,べんご,辯護,krEHVcj5F7xJd2cyAKJz
耳鼻科,じびか,耳鼻喉科,ksDiIHg8u2YECSCWBUop
無言,むごん,無言,ksLLyJbnDFQmnLG6TRQi
差額,さがく,差額,ksfaLBj7ydZUKzgFV3iC
抑圧,よくあつ,"抑壓, 壓迫, 鎮壓",ktiCYVZnmt9U16V0ioGI
一挙に,いっきょに,一舉之間,kuocIT7RlX9Q7572vMbq
正当,せいとう,正當,kwtnlQmq2L9JRtdUBF6N
未定,みてい,未定,kyaWaiYcgbI8D6u1y6hr
見苦しい,みぐるしい,難看的，不雅觀的,l0Opj9XBjUjDWgB5opyQ
不吉,ふきつ,不吉,l2W9lslAbMoTwa0Mb1sj
傾ける,かたむける,傾斜，傾斜，彎曲,l3GEGXyGFM2pLCgjadc8
粘る,ねばる,黏稠，堅持,l6BUGhi9DgildhMgVDpH
廃棄,はいき,廢棄,l81OjoembzgUjpEEmjt0
強いて,しいて,強行要求,l8NtscE0UEVxEjlRlDd6
護衛,ごえい,護衛,l9HpjUGTunelKnccwJBi
空間,くうかん,空間,l9yHykjJOs9ugDQy4BWZ
区画,くかく,區劃,lAP5ZqBHfeMbAEv1hDsq
かりに,かりに,暫時；假設,lDMUfCjTGkaqaq5UJmvA
名高い,なだかい,著名的,lDkpsVOk1Owr0YXVsXV9
補給,ほきゅう,補給,lDwvXCt8nEuSYW9gFzRd
ばらまく,ばらまく,散佈，散播,lH2x1pDljKV0Dyb2zZxo
星座,せいざ,星座,lJ6RjFe7Hr83MDBFbARR
優美,ゆうび,優美,lKZykWAfeN7rb2zI25dA
要請,ようせい,"請求, 申請, 索求",lKxtWK1DJRcHiisJXo8O
母校,ぼこう,母校,lM7dJ5qWR9xjyUf9dXeo
委託,いたく,委託,lMlSGcUQcfkMk8Gu0Leh
強,きょう,強,lNTdDFLNei1C5J8gIbW3
本体,ほんたい,本體,lQEQ1oe3JIXPfeXSkkOU
とっさに,とっさに,立即,lXc2koOzA7JAgmhLeZxw
自立,じりつ,自立,lY9ZIyY2VCkDSEMcoKpr
キャッチ,キャッチ,接球,latnQJEIprcVXLwGVvzG
出題,しゅつだい,出題,lcAMwVMCiJmomePrPzM7
堪える,たえる,忍受,lcpmr8ik2cuKoOqzF0We
観覧,かんらん,觀覽,leg1ftEm3XZTtlkF0fLK
凌ぐ,しのぐ,超越，忍受,lhB4Ln0igzVS2DK77RT8
忠告,ちゅうこく,忠告,lhGCtTEAizwhzlUCbP1y
掌,てのひら,手掌,lhkd1hhZjken0YfaDEH9
お袋,おふくろ,母親,lj5hNUXn5gbAzrb7udbY
許容,きょよう,"許容, 寬恕",ljbwxqL7tuKUAP4OsdcS
案じる,あんじる,擔憂，思慮,ljff3h201B6AR9C5mX9z
古代,こだい,古代,lk5jQg9UnRqSewZUTnqa
一息,ひといき,一口氣，停頓，努力,lkixKowgveSIGw29oc25
破損,はそん,損壞,lmmbBeUuxQVUVnTDLEOn
待望,たいぼう,期待已久,lnQsCyk4J7MoIaCMQKBK
起点,きてん,起點,loHJGfkETr2X7f613a6w
朽ちる,くちる,腐朽,lp5kfT7bIK053emCPvtW
踏み込む,ふみこむ,踏入,lrlgbThZvJSX40ZrCwwr
細菌,さいきん,細菌,ls1BGFzr2kTP5pTn9eP2
議決,ぎけつ,決議,ls1iB1ozOj1V8R0qzGxZ
地主,じぬし,地主,lsp9O7oPcbTuxzFQf3Dt
そらす,そらす,"彎曲, 變形",lsqc3Pu8GaYuRF5pVSUc
産婦人科,さんふじんか,婦產科,lxkKCWJSE4wjpMyTKkx4
現行,げんこう,現行,ly9Uj7CMlRzbzH6aPi5W
ハンガー,ハンガー,衣架,lzLyzm5WlxydPq1x5shh
教職,きょうしょく,教職,m0VbRjQWTV8jKIjAEp3o
運営,うんえい,營運,m1NoyXmS1kX5dphajISl
取り調べる,とりしらべる,調查,m1eXocCghvkAepeCm1BA
妥協,だきょう,妥協,m2mRLztxQv9OE8qUwqqp
優越,ゆうえつ,優越,m4RNv35FQbrqXYmTQ0yY
否決,ひけつ,否決,m4bUeAck5vxYXdrdIeha
源,みなもと,源,m4ifsRr6fAFC7YFThXPi
刑罰,けいばつ,刑罰,m5RHLtYkge57cAZZXFhg
特集,とくしゅう,特輯,m9CQAKO976b8ja5ALLYe
目下,もっか,目下,m9EGGW8Buwq6t8w51z4D
恵む,めぐむ,賜福，施予恩惠,m9SZkEXS0WHR9JR5Qq2W
論理,ろんり,邏輯,m9pkDBRzoqgMpa5FUZji
あせる (こえが～),あせる (こえが～),褪色,mAGmZ3Uqs0WgWkf8mmtU
～営,～えい,—營,mBiqeh3q3esBh83FLXsk
基金,ききん,基金，基金會,mDUXJp9ca5NKlnKAEtQs
討論,とうろん,討論,mEYvAcwo3V0o6UBnPbou
様式,ようしき,樣式,mHgSVY0XKLbqFAFmjGam
結晶,けっしょう,結晶,mKLBofDEvuqWYtFXMkLN
争い,あらそい,爭議，爭吵，衝突,mKj1eOrRUZBZQESSRzWs
最善,さいぜん,最善,mMuceX7mrFO1gqNdC5aS
受け止める,うけとめる,接住，反應，承受,mNzA4Hhp9SHgcPrAzpQl
確信,かくしん,確信,mUTLwm33WlB4YmEvEsyM
発生,はっせい,發生,mUqzhY7ts3M4rcq7Ee4j
重宝,ちょうほう,方便的，實用的,mV1euW08HK6q7Vuu3HGa
敬具,けいぐ,敬具,mVZB4yMqyDpv04INXsfE
若干,じゃっかん,若干,mVnvkfbKW4PViDJK62Fe
窮屈,きゅうくつ,狹窄，緊繃，拘束,mVuo07IX4G0iHJOlM7uN
海流,かいりゅう,海流,mWshdFZ5ejmzSANB5Bzv
解ける,ほどける,解開，散開,mX6LmdcPYyOWp8xXSDIT
信者,しんじゃ,信者,mcdQBWHsO35KPAB3bAym
意向,いこう,意向,mcyubFfSyWfo5UegahHC
譲歩,じょうほ,讓步,meb72LPJHsEFfgjOFfzY
残酷,ざんこく,殘酷,mfeIc4Fu7PtmYs4g2kvZ
ストロー,ストロー,吸管,mhImBEF1952JXvvcMsk1
左利き,ひだりきき,左撇子，喜好飲酒者,mi2oXnE18TxwjSP6eyD6
行き違い,いきちがい,誤會,miG939rRolAUU1HLnQ58
著しい,いちじるしい,顯著的,mkkqiAw8nL4GQ0HfbzKS
なるたけ,なるたけ,盡量,mmJfda01L1zNCL8wa0sO
生かす,いかす,活著; 利用,mmqMR4Pb45Ej03sKME4I
粉末,ふんまつ,細粉末,mnhnBzT2ZZB77igQ72Gh
当選,とうせん,當選，中獎,mrFdIkrci73yHbytOFAI
介抱,かいほう,照顧,mtEXSGRPjdNtEhDMoP0d
動力,どうりょく,動力,mxmMcv84IvmPBE49CoeY
世辞,せじ,奉承，恭維,mzPranoSLaUhbg6ZUqEA
人材,じんざい,人才,n0LZyFffrSX8PQTW7Wmj
単独,たんどく,單獨,n1l7KxpugeZKyLypiJOS
組み合わせる,くみあわせる,組合,n2fZEzmwmlaJs9ZCDose
濯ぐ,ゆすぐ,沖洗,n4nM2yyDDwCvynfDPt5N
側面,そくめん,側面,n6D7FnB8TpHUNwo2Ztiy
ほとり,ほとり,湖畔或河岸,n7wEGpSGlHqMXOUAdEbH
足し算,たしざん,加法,n8CVoiTnd3v3OiBVqQSv
微量,びりょう,微量,n8Z9IQgJBNSUHe3pJ3te
樹木,じゅもく,樹木，喬木,nATYfHSeeXpuXiDqfN9X
原型,げんけい,原型,nATwpcIlQQZnuxpW0GXA
危ぶむ,あやぶむ,擔心，懷疑,nAe4JzSjMdr8yq7ypWn3
捜索,そうさく,搜索,nDsddyNn6SdncJ96cfbp
拡散,かくさん,散射，擴散,nFRj5C4NOMTflUTxXcGy
生温い,なまぬるい,"溫吞的, 不夠勁的",nGikQe4RC6qhKO2VJnkz
申し分,もうしぶん,無可挑剔之處,nIk6Xwx6lT2tvjzo7Pqk
月賦,げっぷ,月賦,nLuFHQKx1ZeD3MK3DYHP
剥げる,はげる,剝落，掉色,nLveQysnoqy0keHfkEhn
回覧,かいらん,傳閱,nMQTFnPEjMwh6Pe795iD
誠に,まことに,實在地,nMqlMyg2qnjwh55UgPa1
厳密,げんみつ,嚴密,nMrADXCLwfGsAryWcj6u
消息,しょうそく,消息，書信，或狀況,nO1WsRs4SoyRDpxkOu6j
犯す,おかす,犯罪，違反,nPrf5STwwgZI4iY0uR4i
発育,はついく,發育,nRl9qLADrmHttytZsNdg
かつて,かつて,曾經,nVw7JgwKb5L6Xl57fXzY
悩み,なやみ,煩惱,nXX0xd92937aIKpV7GzY
とげ (をさす),とげ (をさす),刺 (刺入),nYa0mOqKfaGKonUrE8x6
俺,おれ,我,naUMfnsvAn5CkbbLZK50
畜生,ちくしょう,畜生,nbPMeqw6eXDKPIgvgOBi
切開,せっかい,切開,neANiUJ6e5do0sPYoHQG
辞職,じしょく,辭職,nejHZaBjxe24FZnDgPCN
サイクル,サイクル,循環,nf69GvFsGdcwf67pgjVh
登校,とうこう,登校,ngr6Eehf22mHvtsffD6g
圧倒,あっとう,壓倒,nhXk7Ma1kGFp4iDEBIY7
畜産,ちくさん,畜產,nmT2dlWelmn3x2MAeqOj
竿,さお,竿,nnljwrAP3x7L2ID529pn
経費,けいひ,經費,np1MFEFs3cASf5kBBVBG
崩壊,ほうかい,崩壞,npcp8Y1CYAuw31XXOogC
おっかない,おっかない,可怕的,nqudQAmLhffKB84BD2Ed
接触,せっしょく,接觸,nsjGfCHFD4wqJWhDVZ00
束縛,そくばく,束縛,nvQthsCkTqTVkg8lO9Uh
名誉,めいよ,名譽,nvYR00NT4YFiyACrOD0U
試みる,こころみる,"試圖, 測試",nx9ewFgyuWh1Q36tzK85
しかしながら,しかしながら,然而，儘管如此,o1B3UqKV7G2qpfVlfqnO
軸,じく,軸,o1fcgJKknBEGsUpVzcyD
移住,いじゅう,移住,o5QpCz33vdYH4qK1l0ND
担架,たんか,擔架,o6TLiufNw32mFx8u19gz
とろける,とろける,融化；使人著迷,o7LAuQ2DLIA8O4GcOyOI
工作,こうさく,手工藝，操縱,o8CKZZPdRFkVXx8pJoNb
電源,でんげん,電源,o8MKNuWWOT4nfvCUUHnz
購入,こうにゅう,購入,oAya6q66pHE3Q7v9BdUy
棄権,きけん,棄權,oC9BXhJ9swb2zSHFgGBF
重複,じゅうふく,重複,oCwqousB89nXzqyQSAbk
破壊,はかい,破壞,oEaqL0ZqSzyfvMHJgDPv
強烈,きょうれつ,強烈,oF6YSO0eIx2S2ad0m7jb
写し,うつし,複製,oH4n02vG43G54gKtOu8H
なにとぞ,なにとぞ,請，務必,oIgD9DWUy087jBs4FQmL
縁談,えんだん,婚姻提議,oLDBaZinwUEa94nXEtZI
うっとうしい,うっとうしい,煩人，令人厭煩,oMQbeBKYTOuqwLLHeVmy
上位,じょうい,上位,oNXHr50Wx9A0IATcRRaY
式場,しきじょう,典禮會場,oNzdlkqpSI9Fxw9TvgVc
抱っこ,だっこ,抱抱,oS3LFQWkJr8bNvv2OEUX
かく (はじを),かく (はじを),丟臉,oTYDea7f44G5Db3SBiPz
制約,せいやく,制約,oTlYXz2Wi7c5OPFrofZQ
年長,ねんちょう,年長,oU9IXwgTwj61TetbfXV1
楽譜,がくふ,樂譜,oUT0tTBvAB1RAJgVbykg
けなす,けなす,貶低,oUUqdi59uRRoguhMwMVC
調理,ちょうり,烹調,oXCyCNRkG4a4GYuUHovG
かろうじて,かろうじて,勉強地,oaLvwGGgT2juSh74TQW4
察する,さっする,察覺、猜測、判斷,obttyrRYCoryX3FS4Lf1
配偶者,はいぐうしゃ,配偶者,obvB3toBNdMtjKzb1OV1
出品,しゅっぴん,"展出, 參展",oc8eLieHxd5ztGfL7HMC
とかく,とかく,總之，反正,odrIzxy6PVmJhjBOgk7f
融通,ゆうずう,通融，靈活性，資金週轉,oenVWlMWOxGNaw8RxT8E
ミスプリント,ミスプリント,誤印,ofqkju7qEebYLXtS0BxR
ブザー,ブザー,蜂鳴器,ohUOUIawJTazVgJbbigD
連日,れんじつ,連日,oixkPe9iS9cA2soAUiah
没落,ぼつらく,沒落,okyFGHUD6a0p0Hp4fuiq
有益,ゆうえき,有益,olp9K7IhhTH1abVTZZKd
運搬,うんぱん,運搬,om4wFEXRN2QCOe2sQWld
衆議院,しゅうぎいん,眾議院,omf7L6HB9umSxUG5W3Du
がっくり,がっくり,心碎,oqi4bu64xe9vkNUiQh28
同級,どうきゅう,同級，同班,osqpXlHYApzFNrcGum8f
書評,しょひょう,書評,ou62XH3tjHvE3bYKCQqf
中毒,ちゅうどく,中毒,ov2pxCN1MVzw63YhiqUE
起伏,きふく,起伏,ovHyPCuNd8wvnWTcWUoa
けがらわしい,けがらわしい,污穢的，不公平的,owCyZYQX9y6c2UCVnETr
突如,とつじょ,突如其來,ozFx3QO9lyBKoQk8C0oF
弾む,はずむ,彈跳，受鼓舞，花大錢,p30U3i1sylgfF6yuUMux
返答,へんとう,回答,p50ihse38Y9iMqmagt38
提示,ていじ,提示,p5BsGYstbHLkF8oMEmdH
聴覚,ちょうかく,聽覺,p6OFBpvIgTPZKRRepkI9
配分,はいぶん,配分,p9r2T9NoTFyHR3HLDyrI
阻止,そし,阻止,pBRDHleDk35ous5FmGQp
根気,こんき,耐性，毅力，精力,pCJX6jvFHgiLjgf840dz
盛装,せいそう,盛裝,pDZfyH8PWSw0tKCqJCsk
不可欠,ふかけつ,不可欠,pE8aGlNAkdIhtJLe8O3e
年頃,としごろ,年紀、適婚年齡、青春期,pFjYjNFc0Jfua821wdkm
朗読,ろうどく,朗讀,pGP55rd9uFkxVgSFaSDL
破裂,はれつ,爆炸，破裂，斷絕,pKDQoKHHFM7aYbyzbUiV
産出,さんしゅつ,產出᠎,pKrjiNLguwySBOWKSxsI
探検,たんけん,探險,pOsT4mBTbPxNJDu9G90y
世代,せだい,世代,pPhiQMWVE6SCFFP3yG65
控える,ひかえる,節制；記錄,pRGflrbKGb6J2p3zlV9z
申出,もうしで,申出,pSktdzzo2Sc7lHulaXhU
整然,せいぜん,整然、有條不紊、井然有序,pUB5wOYfwtSMAjwvRnTf
燃料,ねんりょう,燃料,pWEjyIGDQ1hk94vkFO8q
クレーン,クレーン,起重機,pWbIqjgFdv0zIspfFQyg
鉛,なまり,鉛,pZ6qouSLZJkTcOoEoYgH
憎しみ,にくしみ,憎恨,pZvpixU67f7UBAWZeZR5
耐える,たえる,忍耐,pbwuEggTHzgG7dA1TQUf
奉仕,ほうし,服務,pd6uDXeYAu9pLP2vUUQl
発足,ほっそく,"發足, 創立",phXFMWjjEbnq6i98kX5j
育ち,そだち,成長、教養,phXXiTNl73tdcx3wTWdn
全滅,ぜんめつ,全滅,pkSzIbnlZzIKMTsvZcaq
きらびやか,きらびやか,華麗的，花俏的，耀眼的,pmtSSke9TjE2AB4TFomg
意気込む,いきごむ,興奮地決心做,poRm79qRz21609WQWSls
本文,ほんぶん,正文,ppEOJVcbtWlODhsWCt9D
統治,とうち,統治,pqHcQhnmSlRTkdwAoyz1
紛失,ふんしつ,遺失,pqU55EhmWhA5sZeMbcwN
受け継ぐ,うけつぐ,繼承,pt1LUBW9CJie9MiUo33Z
色彩,しきさい,色彩,puC8ZKSEYuyJfsvdbh0f
甘える,あまえる,撒嬌,pw3DP3EkvKBC1GwRTI7y
寄与,きよ,貢獻,pxd3LxjfkLtsbMzxTG3w
発掘,はっくつ,發掘,py6KNeAfd60VFUFdeX0b
富豪,ふごう,富豪,pyzdT6SF03olMMjgAse1
相応,そうおう,適合，相稱,q3W7g1elo2Uabrx0FmPS
釣り鐘,つりがね,寺鐘,q81bb0iw62U6jiERUOmR
来る,きたる,來,q88TNjfDFbHhnjIETus2
没収,ぼっしゅう,沒收,q8odpgdJbO75FSJUXWSw
操る,あやつる,操縱，操作，幕後指使,q8pPTdCx0QaCzEZnghhL
流し,ながし,洗手台,qBrCZt9148b5rBO0sNUt
命中,めいちゅう,命中,qD5ako4rRba5JY7KRDt5
口頭,こうとう,口頭,qDPHPbWhtWJNjcZYfn6Z
日焼け,ひやけ,曬傷,qE2N1Uzj9OSoanmlCPz4
条約,じょうやく,條約,qF5py6aGvm8aq7Z3BLbO
神殿,しんでん,神殿,qFncLsrxbEW6ErUJtRDf
一部分,いちぶぶん,一部分,qFo8JP3ggWNzoHZNwbIx
軽減,けいげん,減輕,qGqsXuR4HbGKVBHN3Vzl
従事,じゅうじ,從事,qKRPQ9kU4RUzJrWLaQYf
承諾,しょうだく,承諾,qLFYNDRSonX1G6d3qAsU
手回し,てまわし,準備，安排,qM3Sk8HbEd4ClhTeRXiU
財政,ざいせい,財政,qNR2xzoI8N3kZykqggzf
空ろ,うつろ,空洞，空白，空虛,qNUdjvSThuzg0o7YFAbM
荒らす,あらす,破壞；侵犯,qRblx4GrptR4yVUEKIUN
備わる,そなわる,具備,qS75PHs2IwGQQds9EFsP
武力,ぶりょく,武力,qSskVKCLSiUyoQmWFg2o
網,あみ,網,qUyKxAYjltN96fIG9tv2
努めて,つとめて,努力！,qbBQpOYnZ4xVEnPmpWvJ
主演,しゅえん,主演,qbMSbn6DbfzzMH2fOG9t
だったら,だったら,那麼，如果是這樣的話,qbsFWyTOnfpjE3JqSr3N
雛,ひな,雛鳥、雛形人偶,qewJ1yIlYCrWgNQFuzom
まして,まして,何況,qgBwHve5A12tvLEq7EU8
塵,ちり,塵,qiNINjFXTFgu9RkTXnre
美,び,美,qiY8VMnBeCqVNMdHSlTW
いざ,いざ,來吧，正是時候！,qizxVPLvgxyTSi6FaNBk
冒頭,ぼうとう,開頭，起始，開端,qkHy2u1Mu1B2RAu95Ndb
現地,げんち,當地,qkc29NAxN4esQlG2Di3I
運命,うんめい,命運,qlZCVcsFq91vVLlxWk2C
レース,レース,競賽、蕾絲,qpDpE20UkWSlySogUmTB
ミセス,ミセス,夫人,qvh4xQV99iTM7YtO8bZv
賜る,たまわる,賜予、賞賜,qySPhyUAhRuNZvmOHn08
真ん丸い,まんまるい,圓滾滾的,qycOa9ZZiS6tXIz4dpbb
出生,しゅっしょう,出生,r0j3kpxSZxSRMDziLwwP
垢,あか,污垢,r3Rs453Qpax7rB8BQHyg
騒動,そうどう,紛爭，暴動，叛亂,r3f23hkY5Rt5A4HqFACs
高尚,こうしょう,高尚，崇高，高雅,r46xyC8v0ixG7j5Xdlu0
化合,かごう,化合,r7YH6o1K5deO0tYG0Y4n
熱意,ねつい,熱意,r9GgPvT6qrfGNvBixy61
措置,そち,措置,rF1hzxARefFfo5DW5YPx
～味,～み,味道,rF8yIRX8VgMjZDD4F9xb
擦る,かする,擦,rIA0Czl8slPu4xuM4Q1R
アンコール,アンコール,安可爾,rJ2EMPGb8anOvCEkqLnL
システム,システム,系統,rLxiBmYRoQxxNiG7L25M
公認,こうにん,公認,rNBkkaB09kZkPUUnfn9L
促進,そくしん,促進,rP6ZwDKEorJKcyrK5zXN
吊り革,つりかわ,吊環,rPIypBYkkbtdtEbxsnI2
ちらっと,ちらっと,瞥見，偶爾一瞥,rVlzYrPccnuoB4iOOVPO
漏らす,もらす,洩露,rYTwE4xh58QVxZu7xV5T
早急,さっきゅう,緊急,rb250jj7O0mEcOQLfqho
練る,ねる,揉捏，推敲，潤飾,rbNhbCydFupUScMJbfle
真珠,しんじゅ,珍珠,rbzDPq8LInojmBeIAkWD
鉱山,こうざん,礦山,reKTKgKRsMM0p4V6zVwG
ペア,ペア,"一對, 梨",rfa5z2H62b9zcHDcTZUU
骨董品,こっとうひん,古董品,rfp1RjzUlEbwEqtnjPSW
ポンプ,ポンプ,泵,rrFr0mzPzrrhgvy1c4GG
大水,おおみず,洪水,ruZD0FbGf9lDDvYp5PgP
傷付く,きずつく,受傷或感到心碎,rwe0rkKjf8a6LLJEqtQt
運賃,うんちん,運費、車資、運價,rxxJeOoFelLlvXVNTn6t
手錠,てじょう,手銬,s2C8WSZwnlPkFs0eYWnB
復旧,ふっきゅう,復舊，歸還，修復,s31bPL8dJmWUm8YYPG7y
均衡,きんこう,均衡,s3HGshdDRUCYlqwojPAL
受け付ける,うけつける,受理,s3fjnvnXdOvWo4dQQGgu
ドライ,ドライ,乾燥,s55MgyJp0wYC7GWEROvY
～狂,～きょう,-狂熱者,s6POkzvJeyX5RhZLuWGV
征服,せいふく,征服,s6v11njc2L8EgoL2j9Ar
根底,こんてい,根底,s76pcXcuIjKb6OBAT1BL
仕上がり,しあがり,成品,s8JUQfCRTgTEPyIaV7Oa
大空,おおぞら,大空,s8O3PW7N0dma85OcBfY7
ファイル,ファイル,檔案,s9ZYeC0TeJO3UhXEaTin
行政,ぎょうせい,行政,sAL5LCQXruTyQhYNnnlj
トランジスター,トランジスター,電晶體,sGTcY4kw8W20uqcZXffj
肉親,にくしん,血親,sH7Sz8u6sztysbqYenLd
当て字,あてじ,借字,sHZo5V3pRk5EtDHlkdoP
もたらす,もたらす,帶來，造成,sI04hkEk6ShHyPCN5XTc
展望,てんぼう,展望,sJ1HcOcU4S47EpLzmgWK
つくづく,つくづく,徹底地，真的,sKZH0NWjIDIg4sjycLY8
カーペット,カーペット,地毯,sO3TadqNjz5vF99TKYGQ
創立,そうりつ,創立,sOF59XkowVa3b7zdWPks
脆い,もろい,脆弱，易碎的，心地柔軟的,sQ9ir2I3C5c1EAYEfOSr
物議,ぶつぎ,物議,sTd8WSwQq36yr1uJicTM
志す,こころざす,立志,sULWgK33no741ytRRVlt
自在,じざい,自在,sWjloC4Sqzi6BOFcmW1B
目方,めかた,重量,sWmr2yk3KP1mmjullRvF
予感,よかん,預感,sX0ou3htle8sfqG9jToS
沈黙,ちんもく,沈默,sXvptqnlwRfqeO0MusIl
結び付き,むすびつき,連結關係,sYAxsAc2c4BBOVojAUA0
憤慨,ふんがい,憤慨,saT9QYOdoc0znMUzBurX
円滑,えんかつ,圓滑,sbiwafVjaVaKeEqpXw6O
予言,よげん,預言,sbzWcAv7O844IV04MYkG
立方,りっぽう,立方體,sd1h9F5JKt9rxMOYHt0F
引っ掻く,ひっかく,抓,se1SXv255ALCaHNwOJuJ
ミュージック,ミュージック,音樂,sfSvIZXwRv2Pi0JuOCA5
無効,むこう,無效,sgmhNPkT8JxeTfB5Rk3v
外方,そっぽ,看向別處,sj1WxoYeUaofGSpIZL8i
遠回り,とおまわり,繞道，迂迴路徑,sj2fSHiXIlhOZrbNWx5R
行進,こうしん,"行進, 遊行",sjkNd5ShKRJ06a3OHR2n
様,さま,方式、樣子、種類,sjxESYtXVZJb5Mp84bFw
陳列,ちんれつ,陳列,skCbORA3vYr29qQqQDKF
興じる,きょうじる,自娛，尋開心,snA8lHTfWkcExfUpHmKP
一変,いっぺん,完全改變,snDEMyYnMFJIwZFPaS0e
テレックス,テレックス,電傳打字機,snrDApj5ohnbimaamcSa
玄人,くろうと,專家，專業人士,sruPkiI7JDHd4pxkvpRw
ばかばかしい,ばかばかしい,荒謬的,ssb4W0kRQnnDo8mPuy5m
威力,いりょく,威力、權威,svXifYI4Nj1GRFHbauIK
退職,たいしょく,退職,t1CG7Qi2pO7Qr3HytHSS
膨れる,ふくれる,膨脹，鼓起，腫起,t1b5agRpNS3Nz9wuHcvD
財源,ざいげん,財源,t2QFsTMgbavX4o3j6NNA
副,とりわけ,特別是，尤其是,t2tVEBSkmckYoKnTrJkm
兼業,けんぎょう,兼業,t4384hhuSBEFl78cqG1E
くじ (～をひく),くじ (～をひく),抽籤,t6X28vGSfxeTJbFIuEEk
携わる,たずさわる,從事、參與,t73YRHWW8cJ4Zf3RSWsk
司る,つかさどる,統治，管理，主管,t7oFvgrv3LQDXhLK6RNA
導く,みちびく,引導,tA18jXiApoPf5RX2qFoS
弁解,べんかい,辯解,tAzd6Vh2gGop6AjJb5ty
どうにか,どうにか,總算想辦法,tBdQzb37peqpc34EmDBS
元年,がんねん,元年,tDDrrfv0yCBlH6AseSxq
噴出,ふんしゅつ,噴出,tESPbBal8MQ85r6Kfg1C
